intersection_group,time_bin,vehicle_count,arrival_rate_per_min,mean_interarrival_sec,avg_speed,avg_delay,queue_ratio,long_queue_ratio,direction_imbalance,signal_imbalance,bottleneck_score
15,2022-05-09 05:55:00,383,76.6,0.783289817232376,10.48308133156319,0.27504828316456514,0.010443864229765013,0.0,0.16342738719331373,0.0,0.36832354172119514
15,2022-05-09 06:00:00,254,50.8,1.1811023622047243,10.395303182737385,0.267705592176515,0.015748031496062992,0.0,0.15586831173662347,0.0,0.3790265177591797
15,2022-05-09 06:05:00,421,84.2,0.7125890736342043,9.557554423922625,0.34132792129843453,0.019002375296912115,0.004750593824228029,0.16108575329635919,0.0,0.5173192938591151
15,2022-05-09 06:10:00,600,120.0,0.5,10.53453032016061,0.2744858397523326,0.0033333333333333335,0.0016666666666666668,0.17641111111111107,0.0,0.3535860765685426
15,2022-05-09 06:15:00,334,66.8,0.8982035928143712,9.411839012476102,0.3357737686317606,0.008982035928143712,0.0,0.15895155796192048,0.0,0.4646032025824997
15,2022-05-09 06:20:00,602,120.4,0.4983388704318937,10.551923456333519,0.27547924003875734,0.009966777408637873,0.0033222591362126247,0.17363494884162428,0.0,0.3841372265205407
15,2022-05-09 06:25:00,682,136.4,0.4398826979472141,10.4773345080009,0.27553597526425033,0.013196480938416423,0.0,0.18056690258941702,0.0,0.41358252028334336
15,2022-05-09 06:30:00,435,87.0,0.6896551724137931,9.7528599731164,0.31814698208081954,0.027586206896551724,0.0,0.1574580525829039,0.0,0.5276208152447971
15,2022-05-09 06:35:00,762,152.4,0.3937007874015748,10.397767221606514,0.2949771731144406,0.003937007874015748,0.0,0.18962049035209183,0.0,0.40039767053708875
15,2022-05-09 06:40:00,687,137.4,0.4366812227074236,9.9209258456363,0.31732101440452143,0.01601164483260553,0.004366812227074236,0.16353828323470398,0.0,0.48321383565390136
15,2022-05-09 06:45:00,522,104.4,0.5747126436781609,9.811532477650154,0.3251016796903613,0.01532567049808429,0.0019157088122605363,0.1699402533726751,0.0,0.4843400421638116
15,2022-05-09 06:50:00,935,187.0,0.32085561497326204,10.542474173582335,0.2711175442672275,0.0106951871657754,0.0042780748663101605,0.1903342960908233,0.0,0.4178748762531507
15,2022-05-09 06:55:00,824,164.8,0.3640776699029126,10.226137760666559,0.29328638775695415,0.013349514563106795,0.0012135922330097086,0.15723088886794231,0.0,0.4395846520072204
15,2022-05-09 07:00:00,551,110.2,0.5444646098003629,10.2912692704059,0.2813483112196774,0.009074410163339383,0.0,0.15703176208247008,0.0,0.38570775090107257
15,2022-05-09 07:05:00,1040,208.0,0.28846153846153844,10.185019180112045,0.29539875411766425,0.019230769230769232,0.0028846153846153848,0.16368343195266272,0.0,0.4911977139725123
15,2022-05-09 07:10:00,856,171.2,0.35046728971962615,9.507591299265334,0.3383180380509406,0.007009345794392523,0.0,0.1561435496549917,0.0,0.4875676143683016
15,2022-05-09 07:15:00,744,148.8,0.4032258064516129,10.093835325616038,0.308783898631179,0.01747311827956989,0.0013440860215053765,0.18093493467452884,0.0,0.4878038256855736
15,2022-05-09 07:20:00,1045,209.0,0.28708133971291866,9.701688994196392,0.33371285369438985,0.01818181818181818,0.0009569377990430622,0.16590004807582243,0.0,0.5463364537662923
15,2022-05-09 07:25:00,1209,241.8,0.24813895781637718,10.10866330632683,0.2970658776413326,0.007444168734491315,0.0,0.1899956283210906,0.0,0.46692354919634393
15,2022-05-09 07:30:00,890,178.0,0.33707865168539325,10.2166211512777,0.301043970496672,0.01348314606741573,0.0011235955056179776,0.17782350713293776,0.0,0.46388951184210864
15,2022-05-09 07:35:00,1172,234.4,0.25597269624573377,9.759738563352686,0.32445550568715864,0.011945392491467578,0.0017064846416382253,0.15968444594578854,0.0,0.5106363308744645
15,2022-05-09 07:40:00,1413,282.6,0.21231422505307856,9.942485307157108,0.30094873009349804,0.004246284501061571,0.0,0.20003666289519675,0.0,0.4840824566168974
15,2022-05-09 07:45:00,985,197.0,0.30456852791878175,10.496596384180425,0.27318544765594854,0.008121827411167513,0.0,0.15338194748640777,0.0,0.3918693912548471
15,2022-05-09 07:50:00,1374,274.8,0.2183406113537118,9.938936804871526,0.3033307242247461,0.008733624454148471,0.000727802037845706,0.15893204850318557,0.0,0.4814893170887569
15,2022-05-09 07:55:00,1204,240.8,0.24916943521594684,9.822934138084184,0.31924710363627473,0.007475083056478406,0.0,0.17258915464509222,0.0,0.4908980710415233
15,2022-05-09 08:00:00,731,146.2,0.4103967168262654,9.896466523696853,0.3215575057149138,0.02188782489740082,0.0027359781121751026,0.1705981536826228,0.0,0.5237825784289823
15,2022-05-09 08:05:00,1454,290.8,0.2063273727647868,10.117991114520295,0.2960039074269612,0.007565337001375516,0.000687757909215956,0.18122752015499624,0.0,0.47850117137859394
15,2022-05-09 08:10:00,1190,238.0,0.25210084033613445,9.548173602432,0.3320537375063852,0.0058823529411764705,0.0008403361344537816,0.18469599604547704,0.0,0.5149155611674866
15,2022-05-09 08:15:00,809,161.8,0.37082818294190356,9.731864423527977,0.32148854801539467,0.013597033374536464,0.002472187886279357,0.15654694330316696,0.0,0.48996736505236105
15,2022-05-09 08:20:00,1679,335.8,0.1786777843954735,10.207539629922598,0.2914346021734985,0.005360333531864205,0.0005955926146515784,0.18931508977698444,0.0,0.479808730265921
15,2022-05-09 08:25:00,1115,223.0,0.26905829596412556,8.783311976110896,0.3844205666095397,0.017040358744394617,0.0026905829596412557,0.16691507973214825,0.0,0.6390621831637836
15,2022-05-09 08:30:00,882,176.4,0.3401360544217687,9.907095484969744,0.3078701377779364,0.022675736961451247,0.0045351473922902496,0.14551035833834666,0.0,0.5117451536715297
15,2022-05-09 08:35:00,1385,277.0,0.21660649819494585,10.141924786856817,0.30510149299995615,0.01227436823104693,0.002888086642599278,0.1736704505467294,0.0,0.4983921557118853
15,2022-05-09 08:40:00,1169,233.8,0.2566295979469632,9.715208602265298,0.32268618268280974,0.011120615911035072,0.000855431993156544,0.17971755377184043,0.0,0.5189290557242003
15,2022-05-09 08:45:00,866,173.2,0.3464203233256351,10.160250199580558,0.30147899817417484,0.016166281755196306,0.004618937644341801,0.1597240371435124,0.0,0.4681469359698414
15,2022-05-09 08:50:00,1454,290.8,0.2063273727647868,10.254824871758789,0.2848235514742072,0.005502063273727648,0.001375515818431912,0.1823277436053651,0.0,0.4522802681496478
15,2022-05-09 08:55:00,973,194.6,0.30832476875642345,9.24712672096631,0.35093097787731165,0.017471736896197326,0.003083247687564234,0.1631079221192126,0.0,0.5753812678513641
15,2022-05-09 09:00:00,882,176.4,0.3401360544217687,10.257894855716204,0.28734886546134486,0.015873015873015872,0.0,0.1473383003995249,0.0,0.44348893313152077
15,2022-05-09 09:05:00,1238,247.6,0.24232633279483037,10.071569892220111,0.30162308901581697,0.012116316639741519,0.007269789983844911,0.17889346775898382,0.0,0.49105928870986576
15,2022-05-09 09:10:00,813,162.6,0.36900369003690037,8.957021953273948,0.3732776648126739,0.008610086100861008,0.0,0.18138369575577676,0.0,0.56624103984142
15,2022-05-09 09:15:00,809,161.8,0.37082818294190356,10.289846202495832,0.29018876625640655,0.013597033374536464,0.0012360939431396785,0.15763482820738878,0.0,0.4338726654345664
15,2022-05-09 09:20:00,1153,230.6,0.26019080659150046,10.15422104842052,0.28979051972757536,0.019080659150043366,0.0008673026886383347,0.1593377207465874,0.0,0.4929570778292801
15,2022-05-09 09:25:00,1454,290.8,0.2063273727647868,9.30679415613256,0.34934306278709504,0.01031636863823934,0.0020632737276478678,0.20216109239038918,0.0,0.5929863702785004
15,2022-05-09 09:30:00,829,165.8,0.3618817852834741,10.230662976182465,0.29450276793230457,0.010856453558504222,0.0012062726176115801,0.16968574342916096,0.0,0.4358436463921828
15,2022-05-09 09:35:00,1160,232.0,0.25862068965517243,9.873442346434986,0.311164049122418,0.017241379310344827,0.002586206896551724,0.1560181331747919,0.0,0.515918035849315
15,2022-05-09 09:40:00,1210,242.0,0.24793388429752067,9.85983668088559,0.31112004596000153,0.005785123966942148,0.0,0.19489515743460145,0.0,0.48716809899568614
15,2022-05-09 09:45:00,811,162.2,0.36991368680641185,10.571333936181594,0.27012913974531993,0.006165228113440197,0.0,0.15964976030870234,0.0,0.3669773618371404
15,2022-05-09 09:50:00,1357,271.4,0.2210759027266028,10.213272416933291,0.27972987746719136,0.006632277081798084,0.002210759027266028,0.17335750270574968,0.0,0.4436219101811967
15,2022-05-09 09:55:00,1175,235.0,0.2553191489361702,10.050947142960213,0.30718262848534994,0.005106382978723404,0.0,0.19913082842915342,0.0,0.47012662392947613
15,2022-05-09 10:00:00,713,142.6,0.42075736325385693,10.2125781932097,0.2939628386610013,0.0182328190743338,0.008415147265077139,0.16268301174933955,0.0,0.45977727394507906
15,2022-05-09 10:05:00,1307,261.4,0.22953328232593725,10.27555724189152,0.28188275021335535,0.006885998469778117,0.0007651109410864575,0.18914045903144094,0.0,0.4488348454979547
15,2022-05-09 10:10:00,1304,260.8,0.23006134969325154,10.382834509248415,0.27510874496594706,0.004601226993865031,0.0015337423312883436,0.19158253039256276,0.0,0.42742522636831554
15,2022-05-09 10:15:00,748,149.6,0.40106951871657753,10.150580490962481,0.30182167507644164,0.012032085561497326,0.0,0.15041536789728044,0.0,0.4351576462953346
15,2022-05-09 10:20:00,1311,262.2,0.2288329519450801,10.513170770162741,0.2652651921993707,0.009153318077803204,0.0015255530129672007,0.18909817242007287,0.0,0.43314532750693585
15,2022-05-09 10:25:00,1059,211.8,0.28328611898017,10.042225942471074,0.299785233496059,0.012275731822474031,0.0028328611898017,0.18319971537636393,0.0,0.4816083373116022
15,2022-05-09 10:30:00,699,139.8,0.4291845493562232,10.135636682709388,0.2953668811727414,0.017167381974248927,0.0,0.14666568426998716,0.0,0.4497342768083317
15,2022-05-09 10:35:00,1095,219.0,0.273972602739726,10.41681661057789,0.2752416777221472,0.0073059360730593605,0.0045662100456621,0.1870511457225663,0.0,0.42127628233240727
15,2022-05-09 10:40:00,1058,211.6,0.2835538752362949,9.526157450699177,0.33036983930971464,0.012287334593572778,0.000945179584120983,0.172710574933623,0.0,0.5293762005517035
15,2022-05-09 10:45:00,698,139.6,0.4297994269340974,10.06320996384256,0.30076798884368716,0.01862464183381089,0.0057306590257879654,0.16887792382656958,0.0,0.47804145100401363
15,2022-05-09 10:50:00,1318,263.6,0.2276176024279211,10.497225629488726,0.2650023317211469,0.004552352048558422,0.0007587253414264037,0.18840566361411157,0.0,0.41161070460729954
15,2022-05-09 10:55:00,1141,228.2,0.26292725679228746,9.871912343088315,0.3075461410570338,0.011393514460999123,0.0043821209465381246,0.18708238310567554,0.0,0.5012243271228534
15,2022-05-09 11:00:00,754,150.8,0.3978779840848806,10.473079310981655,0.2683614550785205,0.010610079575596816,0.0,0.15781086196342758,0.0,0.38722531004333816
15,2022-05-09 11:05:00,1251,250.2,0.23980815347721823,10.37232829588023,0.27743044542785944,0.010391686650679457,0.0007993605115907274,0.18406569708262166,0.0,0.4498734673601248
15,2022-05-09 11:10:00,911,182.2,0.32930845225027444,9.050942209835615,0.36946901188796727,0.012074643249176729,0.003293084522502744,0.17592879322248745,0.0,0.5785324928181843
15,2022-05-09 11:15:00,731,146.2,0.4103967168262654,10.339560943367653,0.2880213478994361,0.013679890560875513,0.0027359781121751026,0.168217740441387,0.0,0.43029896890289854
15,2022-05-09 11:20:00,1065,213.0,0.28169014084507044,10.396330268246478,0.2745520058582796,0.01596244131455399,0.0028169014084507044,0.1668196345522273,0.0,0.44989941022302105
15,2022-05-09 11:25:00,1585,317.0,0.1892744479495268,10.325462015998626,0.27961938939823433,0.00946372239747634,0.0012618296529968455,0.20834797838569397,0.0,0.48760033631355354
15,2022-05-09 11:30:00,752,150.4,0.39893617021276595,10.431437335960332,0.2798371866915673,0.013297872340425532,0.0013297872340425532,0.15850285762788593,0.0,0.4124382869241255
15,2022-05-09 11:35:00,1175,235.0,0.2553191489361702,10.224797968376725,0.280287407560656,0.006808510638297872,0.0,0.1610437301946582,0.0,0.424236951539171
15,2022-05-09 11:40:00,1236,247.2,0.24271844660194175,10.08614975518001,0.2988728839464397,0.010517799352750809,0.0024271844660194173,0.20704119144122915,0.0,0.49632422329616727
15,2022-05-09 11:45:00,764,152.8,0.39267015706806285,10.590269266708138,0.25914705178262115,0.011780104712041885,0.0,0.16352005153367508,0.0,0.3827609368960709
15,2022-05-09 11:50:00,1233,246.6,0.24330900243309003,10.099193665282739,0.29051395912104505,0.010543390105433901,0.0016220600162206002,0.16842652942960185,0.0,0.46617041661806685
15,2022-05-09 11:55:00,1125,225.0,0.26666666666666666,10.021933681253431,0.30049670910353193,0.008888888888888889,0.0017777777777777779,0.18211002469135804,0.0,0.47098541510313574
15,2022-05-09 12:00:00,666,133.2,0.45045045045045046,10.305409107439768,0.28597021639917447,0.016516516516516516,0.0015015015015015015,0.15387910432955476,0.0,0.43124613805379675
15,2022-05-09 12:05:00,1270,254.0,0.23622047244094488,10.413362949310553,0.27505132133087223,0.007086614173228346,0.002362204724409449,0.1850691301382603,0.0,0.43156682404621916
15,2022-05-09 12:10:00,1086,217.2,0.27624309392265195,10.135973645464325,0.2991093600697663,0.0055248618784530384,0.001841620626151013,0.19459452126342638,0.0,0.4517607923300499
15,2022-05-09 12:15:00,641,128.2,0.46801872074882994,9.991926477588901,0.31037352388111683,0.0171606864274571,0.0031201248049922,0.17023663785865006,0.0,0.47965097110647664
15,2022-05-09 12:20:00,1292,258.4,0.23219814241486067,10.562594896147854,0.2661259064011535,0.0030959752321981426,0.0007739938080495357,0.1861574921642113,0.0,0.3988020738293179
15,2022-05-09 12:25:00,1030,206.0,0.2912621359223301,10.199212722626529,0.2831515095496764,0.010679611650485437,0.000970873786407767,0.1836308794419832,0.0,0.4495020998380425
15,2022-05-09 12:30:00,623,124.6,0.48154093097913325,10.308547572448468,0.27753727158863467,0.012841091492776886,0.0016051364365971107,0.14562941702372148,0.0,0.3983374334493598
15,2022-05-09 12:35:00,1053,210.6,0.2849002849002849,10.414939435524904,0.275203226239123,0.003798670465337132,0.000949667616334283,0.18298642958345396,0.0,0.39902250490612307
15,2022-05-09 12:40:00,1136,227.2,0.2640845070422535,10.333836716146148,0.2801444394616418,0.011443661971830986,0.0008802816901408451,0.1793232989486213,0.0,0.4484139459289573
15,2022-05-09 12:45:00,619,123.8,0.48465266558966075,10.076177616002155,0.30403846010442737,0.01615508885298869,0.004846526655896607,0.16839657480797887,0.0,0.46222944400962696
15,2022-05-09 12:50:00,1154,230.8,0.25996533795493937,10.668376441985675,0.2582519313249157,0.006932409012131715,0.0017331022530329288,0.1756891108915114,0.0,0.38910804555035977
15,2022-05-09 12:55:00,1074,214.8,0.27932960893854747,10.188919326372476,0.2888764397787365,0.00931098696461825,0.0,0.16797228550919135,0.0,0.4423528291587289
15,2022-05-09 13:00:00,662,132.4,0.45317220543806647,10.632607819201443,0.26185648417806123,0.013595166163141994,0.0,0.16050419401064245,0.0,0.3825230065530201
15,2022-05-09 13:05:00,1162,232.4,0.25817555938037867,10.301886327658652,0.27889142100163594,0.021514629948364887,0.006024096385542169,0.1705054790097197,0.0,0.49461759518212023
15,2022-05-09 13:10:00,1169,233.8,0.2566295979469632,9.547975712238387,0.3272575566869589,0.009409751924721984,0.0,0.17289312368785587,0.0,0.5196472455331267
15,2022-05-09 13:15:00,767,153.4,0.39113428943937417,10.11436545987594,0.30023360172688385,0.018252933507170794,0.002607561929595828,0.16082401676726912,0.0,0.4732751151138653
15,2022-05-09 13:20:00,1048,209.6,0.2862595419847328,10.383212657351752,0.273469597999023,0.011450381679389313,0.0019083969465648854,0.16609608997144687,0.0,0.4262223145401865
15,2022-05-09 13:25:00,1361,272.2,0.2204261572373255,9.760797829165769,0.31640937464032226,0.010286554004408524,0.0007347538574577516,0.19162067481824155,0.0,0.5276765929192745
15,2022-05-09 13:30:00,827,165.4,0.36275695284159615,10.171687593830033,0.29475973395829924,0.019347037484885126,0.0012091898428053204,0.1617287759401926,0.0,0.47563919803369825
15,2022-05-09 13:35:00,1161,232.2,0.25839793281653745,10.358976826610366,0.2722301452315545,0.007751937984496124,0.0008613264427217916,0.1598558075732925,0.0,0.4130335695644423
15,2022-05-09 13:40:00,1457,291.4,0.2059025394646534,10.172036178907849,0.2896679039398158,0.008236101578586136,0.002059025394646534,0.20635523299113595,0.0,0.48819699513512077
15,2022-05-09 13:45:00,894,178.8,0.33557046979865773,10.518367735870612,0.26728099244070264,0.008948545861297539,0.0,0.15102923291743614,0.0,0.3818661438831452
15,2022-05-09 13:50:00,1149,229.8,0.26109660574412535,9.94676055761778,0.3037766804574594,0.009573542210617928,0.0008703220191470844,0.17074445482165218,0.0,0.4762973613262798
15,2022-05-09 13:55:00,1222,244.4,0.24549918166939444,10.12566286600348,0.29528655493563327,0.004909983633387889,0.0024549918166939444,0.19229028101821216,0.0,0.45448010543119477
15,2022-05-09 14:00:00,712,142.4,0.42134831460674155,9.997320612605762,0.3042899113620495,0.021067415730337078,0.0014044943820224719,0.15129876278247695,0.0,0.48726402470075303
15,2022-05-09 14:05:00,1368,273.6,0.21929824561403508,10.724362458430296,0.25172042948256995,0.003654970760233918,0.0,0.19869682124414348,0.0,0.3932268390805991
15,2022-05-09 14:10:00,1216,243.2,0.24671052631578946,10.230784339291624,0.286375127944934,0.01069078947368421,0.0008223684210526315,0.18387238140581713,0.0,0.4639524690101923
15,2022-05-09 14:15:00,722,144.4,0.4155124653739612,10.172215329818574,0.2884858224470749,0.012465373961218837,0.0013850415512465374,0.15280729890040742,0.0,0.4243621493737686
15,2022-05-09 14:20:00,1457,291.4,0.2059025394646534,10.505054972269697,0.270229182774165,0.00549073438572409,0.0013726835964310226,0.19756139037680023,0.0,0.43533062482739987
15,2022-05-09 14:25:00,1108,221.6,0.27075812274368233,10.125795395246245,0.29420611491490156,0.01444043321299639,0.0036101083032490976,0.1841937207574711,0.0,0.4869087449681176
15,2022-05-09 14:30:00,832,166.4,0.3605769230769231,10.311434162790041,0.2860823590163536,0.016826923076923076,0.0,0.1544182230029586,0.0,0.4446566078841018
15,2022-05-09 14:35:00,1385,277.0,0.21660649819494585,10.188465983711865,0.2874364787784798,0.006498194945848376,0.0021660649819494585,0.18631026078796806,0.0,0.46029753433697923
15,2022-05-09 14:40:00,1265,253.0,0.23715415019762845,9.52712789419628,0.33431036699902716,0.016600790513833993,0.0047430830039525695,0.1788617225702636,0.0,0.5718365657239801
15,2022-05-09 14:45:00,790,158.0,0.379746835443038,10.135057099184948,0.2944198058437173,0.012658227848101266,0.002531645569620253,0.16177535651337926,0.0,0.442345846636051
15,2022-05-09 14:50:00,1365,273.0,0.21978021978021978,10.533674702453789,0.2693990154466085,0.007326007326007326,0.0029304029304029304,0.1897918930885964,0.0,0.43091778144329346
15,2022-05-09 14:55:00,1242,248.4,0.24154589371980675,9.775261439033288,0.3078210497691677,0.007246376811594203,0.0008051529790660225,0.17859745203440505,0.0,0.48892418996100717
15,2022-05-09 15:00:00,832,166.4,0.3605769230769231,10.616454592170319,0.2659164380715974,0.014423076923076924,0.001201923076923077,0.1632795164571006,0.0,0.40455080080978817
15,2022-05-09 15:05:00,1355,271.0,0.22140221402214022,10.343412490562429,0.279230296466176,0.010332103321033211,0.002214022140221402,0.18084339810187766,0.0,0.45822398453754226
15,2022-05-09 15:10:00,1283,256.6,0.2338269680436477,9.84759953303897,0.3037867420234893,0.009353078721745909,0.000779423226812159,0.17793630842560762,0.0,0.4943308305514865
15,2022-05-09 15:15:00,868,173.6,0.3456221198156682,10.352931863177409,0.28265709642499864,0.018433179723502304,0.004608294930875576,0.15554588120367813,0.0,0.450506876715446
15,2022-05-09 15:20:00,1247,249.4,0.24057738572574178,10.626425610290584,0.2583330001041303,0.008821170809943865,0.0008019246190858059,0.17857195681825638,0.0,0.4088943769159868
15,2022-05-09 15:25:00,1381,276.2,0.2172338884866039,10.145032466749518,0.28991454009458634,0.0065170166545981175,0.0,0.206558858953177,0.0,0.4762506527461116
15,2022-05-09 15:30:00,814,162.8,0.36855036855036855,10.336236369551434,0.28845037209027813,0.013513513513513514,0.002457002457002457,0.16006133450850896,0.0,0.431238805464744
15,2022-05-09 15:35:00,1271,254.2,0.23603461841070023,10.338819811415883,0.28155422809160696,0.011014948859166011,0.0023603461841070024,0.1651369502197852,0.0,0.4486813819358294
15,2022-05-09 15:40:00,1429,285.8,0.2099370188943317,10.497048566889413,0.26309423473676985,0.005598320503848845,0.0006997900629811056,0.20650466861341174,0.0,0.4334403677371336
15,2022-05-09 15:45:00,893,178.6,0.335946248600224,10.225067208013881,0.2937357387213343,0.014557670772676373,0.0011198208286674132,0.1572125615556606,0.0,0.45077806593872577
15,2022-05-09 15:50:00,1132,226.4,0.26501766784452296,10.037263864245228,0.2984123433445452,0.0088339222614841,0.0017667844522968198,0.18302451023236652,0.0,0.469155286878648
15,2022-05-09 15:55:00,1036,207.2,0.28957528957528955,9.556694813537884,0.3423003128876528,0.006756756756756757,0.0028957528957528956,0.19224892294390367,0.0,0.5207167942798212
15,2022-05-09 16:00:00,841,168.2,0.356718192627824,10.20539894367686,0.2882840012458097,0.015457788347205707,0.0035671819262782403,0.15137265103968578,0.0,0.4445290211069749
15,2022-05-09 16:05:00,1274,254.8,0.23547880690737832,10.347577081060141,0.28045008858401177,0.006279434850863423,0.0015698587127158557,0.18758209720308847,0.0,0.4375235219072603
15,2022-05-09 16:10:00,1126,225.2,0.2664298401420959,10.002241631486179,0.306098566000508,0.006216696269982238,0.0017761989342806395,0.19342585552530372,0.0,0.4704487149030166
15,2022-05-09 16:15:00,682,136.4,0.4398826979472141,10.026097411150431,0.3007313708106196,0.016129032258064516,0.004398826979472141,0.1596864492049432,0.0,0.4614941129606077
15,2022-05-09 16:20:00,1473,294.6,0.20366598778004075,10.625671968596166,0.2599650974526245,0.006109979633401222,0.0006788866259334691,0.1961834865091447,0.0,0.42346153914983126
15,2022-05-09 16:25:00,1013,202.6,0.29615004935834155,9.781961111147503,0.31749837456568847,0.01678183613030602,0.0019743336623889436,0.18938498434468395,0.0,0.5328061620743649
15,2022-05-09 16:30:00,842,168.4,0.35629453681710216,10.172980290740231,0.2849278186401963,0.013064133016627079,0.0,0.14610332823669467,0.0,0.42889773780129653
15,2022-05-09 16:35:00,1355,271.0,0.22140221402214022,10.272816589379811,0.2799228125246607,0.004428044280442804,0.0007380073800738007,0.18554268051905612,0.0,0.43677141080552356
15,2022-05-09 16:40:00,1278,255.6,0.2347417840375587,9.627842399005853,0.32416278668316373,0.009389671361502348,0.001564945226917058,0.17973114289982636,0.0,0.5243163861480046
15,2022-05-09 16:45:00,846,169.2,0.3546099290780142,9.998105037044668,0.31074774261809285,0.022458628841607566,0.004728132387706856,0.154916195809511,0.0,0.5110421623567163
15,2022-05-09 16:50:00,1513,302.6,0.1982815598149372,10.382581466457498,0.27738324993758,0.007931262392597489,0.0019828155981493722,0.1801452841620693,0.0,0.4537678968734924
15,2022-05-09 16:55:00,1126,225.2,0.2664298401420959,9.277889198068955,0.34685048928481704,0.015097690941385435,0.0,0.17239698519413568,0.0,0.5750410413993139
15,2022-05-09 17:00:00,838,167.6,0.35799522673031026,10.276448032179212,0.2813465351795603,0.010739856801909307,0.0011933174224343676,0.15367877831636867,0.0,0.4130904412935409
15,2022-05-09 17:05:00,1456,291.2,0.20604395604395603,10.357114783790855,0.27386015676401937,0.010302197802197802,0.0006868131868131869,0.17769498701847602,0.0,0.45818405719714717
15,2022-05-09 17:10:00,1037,207.4,0.2892960462873674,9.571570537240603,0.3272354530326956,0.010607521697203472,0.0028929604628736743,0.18176923456041602,0.0,0.5198670492585428
15,2022-05-09 17:15:00,872,174.4,0.3440366972477064,10.302889960363057,0.2804124929137067,0.017201834862385322,0.005733944954128441,0.1515602642875179,0.0,0.4433542027247503
15,2022-05-09 17:20:00,1341,268.2,0.22371364653243847,10.289088208733189,0.2775450500886138,0.014168530947054437,0.0007457121551081282,0.17520454256036738,0.0,0.4740768354450796
15,2022-05-09 17:25:00,1578,315.6,0.19011406844106463,10.170423260099817,0.2876664394462566,0.008238276299112801,0.0019011406844106464,0.2173500974264322,0.0,0.5015807063716609
15,2022-05-09 17:30:00,847,169.4,0.3541912632821724,10.333540213231796,0.28996690506924777,0.012987012987012988,0.004722550177095631,0.15968157633929878,0.0,0.43224708846304055
15,2022-05-09 17:35:00,1268,253.6,0.23659305993690852,10.137419489704664,0.2916604621467334,0.011041009463722398,0.0,0.16581665654947306,0.0,0.4684556870044776
15,2022-05-09 17:40:00,1516,303.2,0.19788918205804748,10.391377818695723,0.26931578252419097,0.007255936675461741,0.001978891820580475,0.20676025647273416,0.0,0.45880402304302326
15,2022-05-09 17:45:00,944,188.8,0.3177966101694915,10.292088957201203,0.28058372849973057,0.007415254237288136,0.00211864406779661,0.1525199296179259,0.0,0.40238296723760975
15,2022-05-09 17:50:00,1376,275.2,0.2180232558139535,10.324763380896856,0.2743109788424749,0.007994186046511628,0.0007267441860465116,0.17146409376690103,0.0,0.43984701026263673
15,2022-05-09 17:55:00,1412,282.4,0.21246458923512748,10.218353323690922,0.2856085641687852,0.007790368271954674,0.00141643059490085,0.18586338065468785,0.0,0.4650542626680057
15,2022-05-09 18:00:00,889,177.8,0.3374578177727784,10.113767481042133,0.2970718538800906,0.01124859392575928,0.0011248593925759281,0.15274679528950896,0.0,0.4407532183020456
15,2022-05-09 18:05:00,1557,311.4,0.1926782273603083,10.394276948836945,0.27156021954105014,0.008349389852280027,0.0012845215157353885,0.19297481405581687,0.0,0.4607923802421297
15,2022-05-09 18:10:00,1424,284.8,0.21067415730337077,9.940603442627042,0.3049428668932064,0.011235955056179775,0.0014044943820224719,0.1773134705213988,0.0,0.5090557446198885
15,2022-05-09 18:15:00,818,163.6,0.36674816625916873,10.086835962252064,0.302224516968246,0.011002444987775062,0.004889975550122249,0.14638841231221716,0.0,0.4366382716029424
15,2022-05-09 18:20:00,1702,340.4,0.1762632197414806,10.235289638294928,0.28037442983198113,0.010575793184488837,0.0023501762632197414,0.1895488959556808,0.0,0.4960008475054865
15,2022-05-09 18:25:00,1270,254.0,0.23622047244094488,9.782142287912574,0.3183883771535541,0.011023622047244094,0.0,0.17036270072540147,0.0,0.5129903145071012
15,2022-05-09 18:30:00,841,168.2,0.356718192627824,10.190762514565698,0.2873534884110811,0.009512485136741973,0.0023781212841854932,0.1541834150783069,0.0,0.4173756319825216
15,2022-05-09 18:35:00,1542,308.4,0.19455252918287938,10.194597800023283,0.2878041861194061,0.007782101167315175,0.0012970168612191958,0.17183622933142226,0.0,0.469317903431695
15,2022-05-09 18:40:00,1287,257.4,0.2331002331002331,10.176203112129901,0.2844596522553486,0.01554001554001554,0.003108003108003108,0.1914180958470003,0.0,0.49820219333051624
15,2022-05-09 18:45:00,716,143.2,0.41899441340782123,10.40300982833799,0.2860919428498547,0.009776536312849162,0.0013966480446927375,0.16367700758403297,0.0,0.4026310551963018
15,2022-05-09 18:50:00,1383,276.6,0.21691973969631237,10.204022717919102,0.2920439892330541,0.012292118582791034,0.0028922631959508315,0.17710824917171583,0.0,0.4859344603569432
15,2022-05-09 18:55:00,1133,226.6,0.264783759929391,10.23232064671093,0.28047177991362454,0.00706090026478376,0.0,0.19194602430962637,0.0,0.4400633984099404
15,2022-05-09 19:00:00,806,161.2,0.37220843672456577,10.504919019665927,0.2676646838493088,0.007444168734491315,0.0,0.15566563429366598,0.0,0.372043767995423
15,2022-05-09 19:05:00,1318,263.6,0.2276176024279211,10.326037751219586,0.2816069423514726,0.013657056145675266,0.0015174506828528073,0.179495533997573,0.0,0.47385724792453326
15,2022-05-09 19:10:00,1203,240.6,0.24937655860349128,10.434513918826184,0.26171926236076354,0.006650041562759767,0.0016625103906899418,0.19324852180991137,0.0,0.4170103688080154
